"Gift Card Accounts","Contas de cartão de presente",module,Magento_GiftCardAccount
"Add Gift Card Account","Adicionar conta de cartão de presente",module,Magento_GiftCardAccount
Save,Salvar,module,Magento_GiftCardAccount
Delete,Excluir,module,Magento_GiftCardAccount
"Save & Send Email","Salvar e enviar E-mail",module,Magento_GiftCardAccount
"Edit Gift Card Account: %1","Editar conta de cartão de presente: %1",module,Magento_GiftCardAccount
"New Gift Card Account","Nova conta de cartão de presente",module,Magento_GiftCardAccount
ID,ID,module,Magento_GiftCardAccount
Date,Data,module,Magento_GiftCardAccount
Action,Ação,module,Magento_GiftCardAccount
"Balance Change","Alteração de Saldo",module,Magento_GiftCardAccount
Balance,Saldo,module,Magento_GiftCardAccount
"More Information","Mais informações",module,Magento_GiftCardAccount
Information,Informação,module,Magento_GiftCardAccount
"Gift Card Code","Código do cartão presente",module,Magento_GiftCardAccount
Status,Status,module,Magento_GiftCardAccount
Active,Ativo,module,Magento_GiftCardAccount
Yes,Sim,module,Magento_GiftCardAccount
No,Não,module,Magento_GiftCardAccount
Redeemable,Resgatáveis,module,Magento_GiftCardAccount
Website,Website,module,Magento_GiftCardAccount
"Expiration Date","Data de Validade",module,Magento_GiftCardAccount
"Send Gift Card","Enviar cartão presente",module,Magento_GiftCardAccount
"Recipient Email","E-mail de destinatário",module,Magento_GiftCardAccount
"Recipient Name","Nome do destinatário",module,Magento_GiftCardAccount
"Send Email from the Following Store View","Enviar e-mail da seguinte visão de loja",module,Magento_GiftCardAccount
"-- First Please Select a Website --","-- Selecione um Website --",module,Magento_GiftCardAccount
"Gift Card Account","Conta de cartão de presente",module,Magento_GiftCardAccount
History,Histórico,module,Magento_GiftCardAccount
"This gift card account has been deleted.","Esta conta de cartão de presente foi excluída.",module,Magento_GiftCardAccount
"We couldn't find a gift card account to delete.","Não foi encontrada uma conta de cartão de presente para excluir.",module,Magento_GiftCardAccount
"Edit Gift Card Account","Editar conta do cartão presente",module,Magento_GiftCardAccount
"New Account","Nova Conta",module,Magento_GiftCardAccount
"New code pool was generated.","New code pool was generated.",module,Magento_GiftCardAccount
"We were unable to generate a new code pool.","We were unable to generate a new code pool.",module,Magento_GiftCardAccount
